"住所CD","都道府県CD","市区町村CD","町域CD","郵便番号","事業所フラグ","廃止フラグ","都道府県","都道府県カナ","市区町村","市区町村カナ","町域","町域カナ","町域補足","京都通り名","字丁目","字丁目カナ","補足","事業所名","事業所名カナ","事業所住所","新住所CD"
330080100,11,11103,111030015,"330-0801",0,0,"埼玉県","サイタマケン","さいたま市大宮区","サイタマシオオミヤク","土手町","ドテチョウ",,,,,,,,,
330901100,11,11103,111030015,"330-9011",1,0,"埼玉県","サイタマケン","さいたま市大宮区","サイタマシオオミヤク","土手町","ドテチョウ",,,,,,"大平ビルサービス　株式会社　さいたま支店","タイヘイビルサ－ビス　カブシキガイシヤ　サイタマシテン","土手町１丁目４９－８ＧＭ大宮ビル３階",
330868800,11,11103,111030015,"330-8688",1,0,"埼玉県","サイタマケン","さいたま市大宮区","サイタマシオオミヤク","土手町","ドテチョウ",,,,,,"アクサ損害保険　株式会社","アクサソンガイホケン　カブシキカイシヤ","土手町１丁目２ＪＡ共済埼玉ビル",
330084500,11,11103,111030016,"330-0845",0,0,"埼玉県","サイタマケン","さいたま市大宮区","サイタマシオオミヤク","仲町","ナカチョウ",,,,,,,,,
330085300,11,11103,111030017,"330-0853",0,0,"埼玉県","サイタマケン","さいたま市大宮区","サイタマシオオミヤク","錦町","ニシキチョウ",,,,,,,,,
330955500,11,11103,111030017,"330-9555",1,0,"埼玉県","サイタマケン","さいたま市大宮区","サイタマシオオミヤク","錦町","ニシキチョウ",,,,,,"東日本旅客鉄道　（株）　大宮支社","ヒガシニホンリヨキヤクテツドウ　（カブ）　オオミヤシシヤ","錦町４３４－３",
330868600,11,11103,111030017,"330-8686",1,0,"埼玉県","サイタマケン","さいたま市大宮区","サイタマシオオミヤク","錦町","ニシキチョウ",,,,,,"全国健康保険協会　埼玉支部","ゼンコクケンコウホケンキヨウカイ　サイタマシブ","錦町６８２－２大宮情報文化センター１６階",
330957700,11,11103,111030017,"330-9577",1,0,"埼玉県","サイタマケン","さいたま市大宮区","サイタマシオオミヤク","錦町","ニシキチョウ",,,,,,"東日本旅客鉄道　（株）　大宮工場","ヒガシニホンリヨキヤクテツドウ　（カブ）　オオミヤコウジヨウ","錦町１０１７",
330080400,11,11103,111030018,"330-0804",0,0,"埼玉県","サイタマケン","さいたま市大宮区","サイタマシオオミヤク","堀の内町","ホリノウチチョウ",,,,,,,,,
330085600,11,11103,111030019,"330-0856",0,0,"埼玉県","サイタマケン","さいたま市大宮区","サイタマシオオミヤク","三橋","ミハシ",,,,,,,,,
330957500,11,11103,111030019,"330-9575",1,0,"埼玉県","サイタマケン","さいたま市大宮区","サイタマシオオミヤク","三橋","ミハシ",,,,,,"埼玉県自動車販売整備厚生年金基金","サイタマケンジドウシヤハンバイセイビコウセイネンキンキキン","三橋２丁目６２５－６",
330956400,11,11103,111030019,"330-9564",1,0,"埼玉県","サイタマケン","さいたま市大宮区","サイタマシオオミヤク","三橋","ミハシ",,,,,,"昌和貿易　株式会社","シヨウワボウエキ　カブシキガイシヤ","三橋３丁目１３３－２",
330956500,11,11103,111030019,"330-9565",1,0,"埼玉県","サイタマケン","さいたま市大宮区","サイタマシオオミヤク","三橋","ミハシ",,,,,,"埼玉県自動車販売整備健康保険組合","サイタマケンジドウシヤハンバイセイビケンコウホケンクミアイ","三橋２丁目６２５－６",
330080200,11,11103,111030020,"330-0802",0,0,"埼玉県","サイタマケン","さいたま市大宮区","サイタマシオオミヤク","宮町","ミヤチョウ",,,,,,,,,
330858900,11,11103,111030020,"330-8589",1,0,"埼玉県","サイタマケン","さいたま市大宮区","サイタマシオオミヤク","宮町","ミヤチョウ",,,,,,"大宮ラクーン","オオミヤラク－ン","宮町１－６０",
330952500,11,11103,111030020,"330-9525",1,0,"埼玉県","サイタマケン","さいたま市大宮区","サイタマシオオミヤク","宮町","ミヤチョウ",,,,,,"クレディ・スイス生命保険　株式会社　大宮支社","クレデイスイスセイメイホケン　カブシキガイシヤ　オオミヤシシヤ","宮町１丁目１１４番１号リクルートヒシヤ大宮ビル３階",
330954500,11,11103,111030020,"330-9545",1,0,"埼玉県","サイタマケン","さいたま市大宮区","サイタマシオオミヤク","宮町","ミヤチョウ",,,,,,"富士レビオ　株式会社　北関東支店","フジレビオ　カブシキガイシヤ　キタカントウシテン","宮町２丁目８１アネックスビル内",
330855000,11,11103,111030020,"330-8550",1,0,"埼玉県","サイタマケン","さいたま市大宮区","サイタマシオオミヤク","宮町","ミヤチョウ",,,,,,"サンケイリビング新聞社　埼玉本部","サンケイリビングシンブンシヤ　サイタマホンブ","宮町１丁目３８－１野村不動産大宮共同ビル７Ｆ",
330860100,11,11103,111030020,"330-8601",1,0,"埼玉県","サイタマケン","さいたま市大宮区","サイタマシオオミヤク","宮町","ミヤチョウ",,,,,,"大和証券　株式会社　大宮支店","ダイワシヨウケン　カブシキガイシヤ　オオミヤシテン","宮町１丁目８９",
330854700,11,11103,111030020,"330-8547",1,0,"埼玉県","サイタマケン","さいたま市大宮区","サイタマシオオミヤク","宮町","ミヤチョウ",,,,,,"株式会社　日本政策金融公庫　さいたま支店　国民生活事業","カブシキガイシヤ　ニツポンセイサクキンユウコウコ　サイタマシテン　コクミンセイカツジギヨウ","宮町１丁目１０９－１大宮宮町ビル４Ｆ",
330962100,11,11103,111030020,"330-9621",1,0,"埼玉県","サイタマケン","さいたま市大宮区","サイタマシオオミヤク","宮町","ミヤチョウ",,,,,,"株式会社　ロフト　大宮ロフト","カブシキガイシヤ　ロフト　オオミヤロフト","宮町１丁目６０",
337000000,11,11104,111040000,"337-0000",0,0,"埼玉県","サイタマケン","さいたま市見沼区","サイタマシミヌマク",,"　","（該当なし）",,,,,,,,
337001400,11,11104,111040001,"337-0014",0,0,"埼玉県","サイタマケン","さいたま市見沼区","サイタマシミヌマク","大谷","オオヤ",,,,,,,,,
337005300,11,11104,111040002,"337-0053",0,0,"埼玉県","サイタマケン","さいたま市見沼区","サイタマシミヌマク","大和田町","オオワダチョウ",,,,,,,,,
337000400,11,11104,111040003,"337-0004",0,0,"埼玉県","サイタマケン","さいたま市見沼区","サイタマシミヌマク","卸町","オロシチョウ",,,,,,,,,
337002200,11,11104,111040004,"337-0022",0,0,"埼玉県","サイタマケン","さいたま市見沼区","サイタマシミヌマク","加田屋","カタヤ",,,,,,,,,
337002700,11,11104,111040005,"337-0027",0,0,"埼玉県","サイタマケン","さいたま市見沼区","サイタマシミヌマク","加田屋新田","カタヤシンデン",,,,,,,,,
337002400,11,11104,111040006,"337-0024",0,0,"埼玉県","サイタマケン","さいたま市見沼区","サイタマシミヌマク","片柳","カタヤナギ",,,,,,,,,
337002300,11,11104,111040007,"337-0023",0,0,"埼玉県","サイタマケン","さいたま市見沼区","サイタマシミヌマク","片柳東","カタヤナギヒガシ",,,,,,,,,
337004400,11,11104,111040008,"337-0044",0,0,"埼玉県","サイタマケン","さいたま市見沼区","サイタマシミヌマク","上山口新田","カミヤマグチシンデン",,,,,,,,,
337000500,11,11104,111040009,"337-0005",0,0,"埼玉県","サイタマケン","さいたま市見沼区","サイタマシミヌマク","小深作","コフカサク",,,,,,,,,
337003100,11,11104,111040010,"337-0031",0,0,"埼玉県","サイタマケン","さいたま市見沼区","サイタマシミヌマク","笹丸","ササマル",,,,,,,,,
337000600,11,11104,111040011,"337-0006",0,0,"埼玉県","サイタマケン","さいたま市見沼区","サイタマシミヌマク","島町","シマチョウ",,,,,,,,,
337004500,11,11104,111040012,"337-0045",0,0,"埼玉県","サイタマケン","さいたま市見沼区","サイタマシミヌマク","新右エ門新田","シンウエモンシンデン",,,,,,,,,
337005400,11,11104,111040013,"337-0054",0,0,"埼玉県","サイタマケン","さいたま市見沼区","サイタマシミヌマク","砂町","スナチョウ",,,,,,,,,
337002600,11,11104,111040014,"337-0026",0,0,"埼玉県","サイタマケン","さいたま市見沼区","サイタマシミヌマク","染谷","ソメヤ",,,,,,,,,
337004300,11,11104,111040015,"337-0043",0,0,"埼玉県","サイタマケン","さいたま市見沼区","サイタマシミヌマク","中川","ナカガワ",,,,,,,,,
337853200,11,11104,111040015,"337-8532",1,0,"埼玉県","サイタマケン","さいたま市見沼区","サイタマシミヌマク","中川","ナカガワ",,,,,,"トキタ種苗　株式会社","トキタシユビヨウ　カブシキガイシヤ","中川１０６９",
337001300,11,11104,111040016,"337-0013",0,0,"埼玉県","サイタマケン","さいたま市見沼区","サイタマシミヌマク","新堤","ニイヅツミ",,,,,,,,,
337003500,11,11104,111040017,"337-0035",0,0,"埼玉県","サイタマケン","さいたま市見沼区","サイタマシミヌマク","西山新田","ニシヤマシンデン",,,,,,,,,
337003400,11,11104,111040018,"337-0034",0,0,"埼玉県","サイタマケン","さいたま市見沼区","サイタマシミヌマク","西山村新田","ニシヤマムラシンデン",,,,,,,,,
337001500,11,11104,111040019,"337-0015",0,0,"埼玉県","サイタマケン","さいたま市見沼区","サイタマシミヌマク","蓮沼","ハスヌマ",,,,,,,,,
337855600,11,11104,111040019,"337-8556",1,0,"埼玉県","サイタマケン","さいたま市見沼区","サイタマシミヌマク","蓮沼","ハスヌマ",,,,,,"株式会社　タムロン","カブシキガイシヤ　タムロン","蓮沼１３８５番",
337850200,11,11104,111040019,"337-8502",1,0,"埼玉県","サイタマケン","さいたま市見沼区","サイタマシミヌマク","蓮沼","ハスヌマ",,,,,,"株式会社　日立国際八木ソリューションズ","カブシキガイシヤ　ヒタチコクサイヤギソリユ－シヨンズ","蓮沼１４０６",
337000800,11,11104,111040037,"337-0008",0,0,"埼玉県","サイタマケン","さいたま市見沼区","サイタマシミヌマク","春岡","ハルオカ",,,,,,,,,
337000200,11,11104,111040020,"337-0002",0,0,"埼玉県","サイタマケン","さいたま市見沼区","サイタマシミヌマク","春野","ハルノ",,,,,,,,,
337003200,11,11104,111040021,"337-0032",0,0,"埼玉県","サイタマケン","さいたま市見沼区","サイタマシミヌマク","東新井","ヒガシアライ",,,,,,,,,
337005100,11,11104,111040022,"337-0051",0,0,"埼玉県","サイタマケン","さいたま市見沼区","サイタマシミヌマク","東大宮","ヒガシオオミヤ",,,,,,,,,
337001200,11,11104,111040023,"337-0012",0,0,"埼玉県","サイタマケン","さいたま市見沼区","サイタマシミヌマク","東宮下","ヒガシミヤシタ",,,,,,,,,
337001600,11,11104,111040024,"337-0016",0,0,"埼玉県","サイタマケン","さいたま市見沼区","サイタマシミヌマク","東門前","ヒガシモンゼン",,,,,,,,,
337002100,11,11104,111040025,"337-0021",0,0,"埼玉県","サイタマケン","さいたま市見沼区","サイタマシミヌマク","膝子","ヒザコ",,,,,,,,,
337000300,11,11104,111040026,"337-0003",0,0,"埼玉県","サイタマケン","さいたま市見沼区","サイタマシミヌマク","深作","フカサク",,,,,,,,,
337857000,11,11104,111040026,"337-8570",1,0,"埼玉県","サイタマケン","さいたま市見沼区","サイタマシミヌマク","深作","フカサク",,,,,,"芝浦工業大学","シバウラコウギヨウダイガク","深作３０７",
337001700,11,11104,111040027,"337-0017",0,0,"埼玉県","サイタマケン","さいたま市見沼区","サイタマシミヌマク","風渡野","フットノ",,,,,,,,,
337850100,11,11104,111040027,"337-8501",1,0,"埼玉県","サイタマケン","さいたま市見沼区","サイタマシミヌマク","風渡野","フットノ",,,,,,"埼玉県大宮東警察署","サイタマケンオオミヤヒガシケイサツシヨ","風渡野３５番地１",
